,Unnamed: 0,promedio,indice,fecha
0,0,-0.4558622241020202,mndwi,2010001
1,1,-0.4450407326221466,mndwi,2010009
2,2,-0.420771062374115,mndwi,2010017
3,3,-0.4681245684623718,mndwi,2010025
4,4,-0.4699888527393341,mndwi,2010033
5,5,-0.4810161292552948,mndwi,2010041
6,6,-0.506488025188446,mndwi,2010049
7,7,-0.4935420751571655,mndwi,2010057
8,8,-0.4847053289413452,mndwi,2010065
9,9,-0.3848186433315277,mndwi,2010073
10,10,-0.4066406190395355,mndwi,2010081
11,11,-0.4992896318435669,mndwi,2010089
12,12,-0.48590233922004705,mndwi,2010097
13,13,-0.46596121788024897,mndwi,2010105
14,14,-0.5032325983047485,mndwi,2010113
15,15,-0.4725738167762756,mndwi,2010121
16,16,-0.5099763870239258,mndwi,2010129
17,17,-0.4071609377861023,mndwi,2010137
18,18,-0.4499683678150177,mndwi,2010145
19,19,-0.4671550393104553,mndwi,2010153
20,20,-0.4085687696933745,mndwi,2010161
21,21,-0.5124581456184387,mndwi,2010169
22,22,-0.4846360087394714,mndwi,2010177
23,23,-0.48515200614929205,mndwi,2010185
24,24,-0.5122004151344299,mndwi,2010193
25,25,-0.5004856586456299,mndwi,2010201
26,26,-0.4909225702285767,mndwi,2010209
27,27,-0.4917124509811402,mndwi,2010217
28,28,-0.4965873062610626,mndwi,2010225
29,29,-0.4484241902828217,mndwi,2010233
30,30,-0.5348281264305115,mndwi,2010241
31,31,-0.5043813586235046,mndwi,2010249
32,32,-0.5359241366386414,mndwi,2010257
33,33,-0.5180569291114807,mndwi,2010265
34,34,-0.5274302959442139,mndwi,2010273
35,35,-0.5188155174255371,mndwi,2010281
36,36,-0.5258532166481018,mndwi,2010289
37,37,-0.5059505105018616,mndwi,2010297
38,38,-0.5113008022308351,mndwi,2010305
39,39,-0.495977908372879,mndwi,2010313
40,40,-0.5041973590850829,mndwi,2010321
41,41,-0.5087810158729553,mndwi,2010329
42,42,-0.4944010674953461,mndwi,2010337
43,43,-0.4960797131061554,mndwi,2010345
44,44,-0.4704302549362183,mndwi,2010353
45,45,-0.4996936023235321,mndwi,2010361
46,46,-0.5037447214126587,mndwi,2011001
47,47,-0.4926863014698029,mndwi,2011009
48,48,-0.4656505584716797,mndwi,2011017
49,49,-0.3183677792549133,mndwi,2011025
50,50,-0.45018601417541504,mndwi,2011033
51,51,-0.5034226775169373,mndwi,2011041
52,52,-0.4665905237197876,mndwi,2011049
53,53,-0.4791183769702912,mndwi,2011057
54,54,-0.4858978390693665,mndwi,2011065
55,55,-0.4567777216434479,mndwi,2011073
56,56,-0.4634019136428833,mndwi,2011081
57,57,-0.4931586980819702,mndwi,2011089
58,58,-0.4831171929836273,mndwi,2011097
59,59,-0.47424232959747314,mndwi,2011105
60,60,-0.465367466211319,mndwi,2011113
61,61,-0.4831631481647492,mndwi,2011121
62,62,-0.3866523802280426,mndwi,2011129
63,63,-0.5015232563018799,mndwi,2011137
64,64,-0.4790020287036896,mndwi,2011145
65,65,-0.5191771984100342,mndwi,2011153
66,66,-0.496270477771759,mndwi,2011161
67,67,-0.4884619116783142,mndwi,2011169
68,68,-0.5086470246315002,mndwi,2011177
69,69,-0.4227315783500672,mndwi,2011185
70,70,-0.44590285420417786,mndwi,2011193
71,71,-0.4996431767940521,mndwi,2011201
72,72,-0.4904548227787018,mndwi,2011209
73,73,-0.5104944705963135,mndwi,2011217
74,74,-0.5145628452301025,mndwi,2011225
75,75,-0.5204504728317261,mndwi,2011233
76,76,-0.4953929483890533,mndwi,2011241
77,77,-0.492630273103714,mndwi,2011249
78,78,-0.4834619462490082,mndwi,2011257
79,79,-0.4969083368778229,mndwi,2011265
80,80,-0.5074316263198853,mndwi,2011273
81,81,-0.5126892328262329,mndwi,2011281
82,82,-0.5075036883354187,mndwi,2011289
83,83,-0.5126798152923584,mndwi,2011297
84,84,-0.4936957955360413,mndwi,2011305
85,85,-0.4783810079097748,mndwi,2011313
86,86,-0.4769874513149262,mndwi,2011321
87,87,-0.4861242771148682,mndwi,2011329
88,88,-0.4825924634933472,mndwi,2011337
89,89,-0.4781678318977356,mndwi,2011345
90,90,-0.4585684537887573,mndwi,2011353
91,91,-0.4641546308994293,mndwi,2011361
92,92,-0.4641546308994293,mndwi,2012001
93,93,-0.4755255579948425,mndwi,2012009
94,94,-0.4890195429325104,mndwi,2012017
95,95,-0.4785192608833313,mndwi,2012025
96,96,-0.4878726899623871,mndwi,2012033
97,97,-0.4893195331096649,mndwi,2012041
98,98,-0.4288911819458008,mndwi,2012049
99,99,-0.4645591676235199,mndwi,2012057
100,100,-0.4571806192398071,mndwi,2012065
101,101,-0.4526408314704895,mndwi,2012073
102,102,-0.4558515846729279,mndwi,2012081
103,103,-0.476111114025116,mndwi,2012089
104,104,-0.4707348644733429,mndwi,2012097
105,105,-0.4651651084423065,mndwi,2012105
106,106,-0.4488168060779572,mndwi,2012113
107,107,-0.4788371622562408,mndwi,2012121
108,108,-0.4803549945354462,mndwi,2012129
109,109,-0.4792324006557465,mndwi,2012137
110,110,-0.5162174701690674,mndwi,2012145
111,111,-0.4854367971420288,mndwi,2012153
112,112,-0.482088178396225,mndwi,2012161
113,113,-0.5222525596618652,mndwi,2012169
114,114,-0.5117107033729553,mndwi,2012177
115,115,-0.4918094277381897,mndwi,2012185
116,116,-0.5155193209648132,mndwi,2012193
117,117,-0.5079894661903381,mndwi,2012201
118,118,-0.4848853945732117,mndwi,2012209
119,119,-0.5079236626625061,mndwi,2012217
120,120,-0.5005822777748108,mndwi,2012225
121,121,-0.4942199289798737,mndwi,2012233
122,122,-0.4916252791881561,mndwi,2012241
123,123,-0.5026977062225342,mndwi,2012249
124,124,-0.4986442625522614,mndwi,2012257
125,125,-0.5049828886985779,mndwi,2012265
126,126,-0.5053602457046509,mndwi,2012273
127,127,-0.5016540288925171,mndwi,2012281
128,128,-0.5145792365074158,mndwi,2012289
129,129,-0.5007264614105225,mndwi,2012297
130,130,-0.5166087150573729,mndwi,2012305
131,131,-0.5145769715309143,mndwi,2012313
132,132,-0.480209082365036,mndwi,2012321
133,133,-0.4705016314983368,mndwi,2012329
134,134,-0.4939025044441223,mndwi,2012337
135,135,-0.34045350551605225,mndwi,2012345
136,136,-0.4640325903892517,mndwi,2012353
137,137,-0.23438701033592224,mndwi,2012361
138,138,-0.38498973846435547,mndwi,2013001
139,139,-0.3273811340332031,mndwi,2013009
140,140,-0.4335888624191284,mndwi,2013017
141,141,-0.4543867111206055,mndwi,2013025
142,142,-0.4589878022670746,mndwi,2013033
143,143,-0.4586869180202484,mndwi,2013041
144,144,-0.4838663339614868,mndwi,2013049
145,145,-0.4837736189365387,mndwi,2013057
146,146,-0.4337884783744812,mndwi,2013065
147,147,-0.3940087556838989,mndwi,2013073
148,148,-0.4376746118068695,mndwi,2013081
149,149,-0.4596774578094482,mndwi,2013089
150,150,-0.4652907848358154,mndwi,2013097
151,151,-0.3770572245121002,mndwi,2013105
152,152,-0.4231798052787781,mndwi,2013113
153,153,-0.41509491205215454,mndwi,2013121
154,154,-0.4578536748886109,mndwi,2013129
155,155,-0.4366929531097412,mndwi,2013137
156,156,-0.4643166661262512,mndwi,2013145
157,157,-0.4887014329433441,mndwi,2013153
158,158,-0.3576011657714844,mndwi,2013161
159,159,-0.4113202691078186,mndwi,2013169
160,160,-0.4318426251411438,mndwi,2013177
161,161,-0.20055116713047028,mndwi,2013185
162,162,-0.4759949445724487,mndwi,2013193
163,163,-0.4904731810092926,mndwi,2013201
164,164,-0.4684412479400635,mndwi,2013209
165,165,-0.4862923324108124,mndwi,2013217
166,166,-0.480284571647644,mndwi,2013225
167,167,-0.4740409553050995,mndwi,2013233
168,168,-0.4785488545894623,mndwi,2013241
169,169,-0.4832372665405274,mndwi,2013249
170,170,-0.4806632995605469,mndwi,2013257
171,171,-0.4968435764312744,mndwi,2013265
172,172,-0.5056298971176147,mndwi,2013273
173,173,-0.5019372701644897,mndwi,2013281
174,174,-0.5113639235496521,mndwi,2013289
175,175,-0.4917575716972351,mndwi,2013297
176,176,-0.4982473254203797,mndwi,2013305
177,177,-0.4791233539581299,mndwi,2013313
178,178,-0.4891150295734406,mndwi,2013321
179,179,-0.4759465157985687,mndwi,2013329
180,180,-0.4842314124107361,mndwi,2013337
181,181,-0.4498115181922913,mndwi,2013345
182,182,-0.4697888195514679,mndwi,2013353
183,183,-0.4754548668861389,mndwi,2013361
184,184,-0.4760459661483765,mndwi,2014001
185,185,-0.460453987121582,mndwi,2014009
186,186,-0.4647014737129211,mndwi,2014017
187,187,-0.4676599800586701,mndwi,2014025
188,188,-0.4743075966835022,mndwi,2014033
189,189,-0.4761139750480652,mndwi,2014041
190,190,-0.4860533177852631,mndwi,2014049
191,191,-0.395879864692688,mndwi,2014057
192,192,-0.3984439969062805,mndwi,2014065
193,193,-0.3666070699691773,mndwi,2014073
194,194,-0.38415953516960144,mndwi,2014081
195,195,-0.4502074718475342,mndwi,2014089
196,196,-0.44695812463760376,mndwi,2014097
197,197,-0.4629292190074921,mndwi,2014105
198,198,-0.4442786872386933,mndwi,2014113
199,199,-0.4536070227622986,mndwi,2014121
200,200,-0.4892944693565369,mndwi,2014129
201,201,-0.467183142900467,mndwi,2014137
202,202,-0.44507181644439703,mndwi,2014145
203,203,-0.4360320568084717,mndwi,2014153
204,204,-0.4575068354606629,mndwi,2014161
205,205,-0.4531013369560242,mndwi,2014169
206,206,-0.479005217552185,mndwi,2014177
207,207,-0.4676082730293274,mndwi,2014185
208,208,-0.4723987281322479,mndwi,2014193
209,209,-0.4787253439426422,mndwi,2014201
210,210,-0.4928587377071381,mndwi,2014209
211,211,-0.4924492537975311,mndwi,2014217
212,212,-0.5025752186775208,mndwi,2014225
213,213,-0.5117886066436768,mndwi,2014233
214,214,-0.4476003646850586,mndwi,2014241
215,215,-0.4246433675289154,mndwi,2014249
216,216,-0.4111930727958679,mndwi,2014257
217,217,-0.4235967695713043,mndwi,2014265
218,218,-0.4845991432666778,mndwi,2014273
219,219,-0.5001976490020752,mndwi,2014281
220,220,-0.5077244043350221,mndwi,2014289
221,221,-0.5011749863624573,mndwi,2014297
222,222,-0.5084662437438965,mndwi,2014305
223,223,-0.5042654275894165,mndwi,2014313
224,224,-0.4708501398563385,mndwi,2014321
225,225,-0.4685938358306885,mndwi,2014329
226,226,-0.4489870369434357,mndwi,2014337
