,Unnamed: 0,promedio,indice,fecha
0,0,-0.5468982458114624,ndwi,2010001
1,1,-0.5164639949798584,ndwi,2010009
2,2,-0.5459192395210266,ndwi,2010017
3,3,-0.5405953526496887,ndwi,2010025
4,4,-0.5467156767845154,ndwi,2010033
5,5,-0.5501890182495117,ndwi,2010041
6,6,-0.5314106345176697,ndwi,2010049
7,7,-0.5552066564559937,ndwi,2010057
8,8,-0.5471624135971069,ndwi,2010065
9,9,-0.5251076221466064,ndwi,2010073
10,10,-0.5225683450698853,ndwi,2010081
11,11,-0.5242633223533629,ndwi,2010089
12,12,-0.4911195039749146,ndwi,2010097
13,13,-0.4780953228473663,ndwi,2010105
14,14,-0.4930339455604553,ndwi,2010113
15,15,-0.44027215242385853,ndwi,2010121
16,16,-0.4876681566238403,ndwi,2010129
17,17,-0.40425360202789307,ndwi,2010137
18,18,-0.460072934627533,ndwi,2010145
19,19,-0.4218818545341492,ndwi,2010153
20,20,-0.24979127943515775,ndwi,2010161
21,21,-0.4955594539642334,ndwi,2010169
22,22,-0.4390624761581421,ndwi,2010177
23,23,-0.4757234454154968,ndwi,2010185
24,24,-0.4702406823635101,ndwi,2010193
25,25,-0.4348694980144501,ndwi,2010201
26,26,-0.3994714021682739,ndwi,2010209
27,27,-0.3951762318611145,ndwi,2010217
28,28,-0.3806872963905335,ndwi,2010225
29,29,-0.3662593960762024,ndwi,2010233
30,30,-0.4442079067230225,ndwi,2010241
31,31,-0.4503932893276215,ndwi,2010249
32,32,-0.4751438200473786,ndwi,2010257
33,33,-0.4679213762283325,ndwi,2010265
34,34,-0.4910692870616913,ndwi,2010273
35,35,-0.5041071176528931,ndwi,2010281
36,36,-0.4941951334476471,ndwi,2010289
37,37,-0.4746698439121246,ndwi,2010297
38,38,-0.4594804644584656,ndwi,2010305
39,39,-0.4351633191108704,ndwi,2010313
40,40,-0.4525847733020783,ndwi,2010321
41,41,-0.4817177057266235,ndwi,2010329
42,42,-0.5006204843521118,ndwi,2010337
43,43,-0.4869880378246307,ndwi,2010345
44,44,-0.4917416274547577,ndwi,2010353
45,45,-0.5057855248451233,ndwi,2010361
46,46,-0.526644766330719,ndwi,2011001
47,47,-0.5247507691383362,ndwi,2011009
48,48,-0.5116100907325745,ndwi,2011017
49,49,-0.476617842912674,ndwi,2011025
50,50,-0.5244483351707458,ndwi,2011033
51,51,-0.5556177496910095,ndwi,2011041
52,52,-0.5185831189155579,ndwi,2011049
53,53,-0.5157412886619568,ndwi,2011057
54,54,-0.5128434896469116,ndwi,2011065
55,55,-0.4761764109134674,ndwi,2011073
56,56,-0.483809620141983,ndwi,2011081
57,57,-0.4933339655399322,ndwi,2011089
58,58,-0.4823759198188782,ndwi,2011097
59,59,-0.4759022444486618,ndwi,2011105
60,60,-0.4694285690784454,ndwi,2011113
61,61,-0.461521327495575,ndwi,2011121
62,62,-0.31399962306022644,ndwi,2011129
63,63,-0.4760475158691406,ndwi,2011137
64,64,-0.4474173784255981,ndwi,2011145
65,65,-0.5010586380958557,ndwi,2011153
66,66,-0.4405441582202912,ndwi,2011161
67,67,-0.4721699953079224,ndwi,2011169
68,68,-0.4551531672477722,ndwi,2011177
69,69,-0.4055803418159485,ndwi,2011185
70,70,-0.3894706070423126,ndwi,2011193
71,71,-0.4376092851161957,ndwi,2011201
72,72,-0.4323933124542236,ndwi,2011209
73,73,-0.4573068916797638,ndwi,2011217
74,74,-0.4654985368251801,ndwi,2011225
75,75,-0.4573439657688141,ndwi,2011233
76,76,-0.4355868101119995,ndwi,2011241
77,77,-0.4377268850803375,ndwi,2011249
78,78,-0.4619652032852173,ndwi,2011257
79,79,-0.4535245597362518,ndwi,2011265
80,80,-0.4738186895847321,ndwi,2011273
81,81,-0.491442859172821,ndwi,2011281
82,82,-0.4964937567710877,ndwi,2011289
83,83,-0.502577006816864,ndwi,2011297
84,84,-0.4911418259143829,ndwi,2011305
85,85,-0.5305103063583374,ndwi,2011313
86,86,-0.5108338594436646,ndwi,2011321
87,87,-0.5115228891372681,ndwi,2011329
88,88,-0.4769879579544067,ndwi,2011337
89,89,-0.4727220833301544,ndwi,2011345
90,90,-0.4305378198623657,ndwi,2011353
91,91,-0.4312811195850372,ndwi,2011361
92,92,-0.4312811195850372,ndwi,2012001
93,93,-0.42198702692985535,ndwi,2012009
94,94,-0.4388306736946106,ndwi,2012017
95,95,-0.4789887666702271,ndwi,2012025
96,96,-0.5373827815055847,ndwi,2012033
97,97,-0.5162295699119568,ndwi,2012041
98,98,-0.5268538594245911,ndwi,2012049
99,99,-0.5029305815696716,ndwi,2012057
100,100,-0.5550516247749329,ndwi,2012065
101,101,-0.5442660450935364,ndwi,2012073
102,102,-0.529039204120636,ndwi,2012081
103,103,-0.5255310535430908,ndwi,2012089
104,104,-0.5084390640258789,ndwi,2012097
105,105,-0.5179478526115417,ndwi,2012105
106,106,-0.496119886636734,ndwi,2012113
107,107,-0.5130559802055359,ndwi,2012121
108,108,-0.4810943603515625,ndwi,2012129
109,109,-0.4790923297405243,ndwi,2012137
110,110,-0.5325639843940735,ndwi,2012145
111,111,-0.4950619637966156,ndwi,2012153
112,112,-0.4675549566745758,ndwi,2012161
113,113,-0.46060711145401,ndwi,2012169
114,114,-0.4569000005722046,ndwi,2012177
115,115,-0.4488127231597901,ndwi,2012185
116,116,-0.4582882225513458,ndwi,2012193
117,117,-0.4542714059352875,ndwi,2012201
118,118,-0.4121244549751282,ndwi,2012209
119,119,-0.4133260846138001,ndwi,2012217
120,120,-0.4422481954097748,ndwi,2012225
121,121,-0.4626484215259552,ndwi,2012233
122,122,-0.4881061911582947,ndwi,2012241
123,123,-0.5090217590332031,ndwi,2012249
124,124,-0.4926794171333313,ndwi,2012257
125,125,-0.5124391317367554,ndwi,2012265
126,126,-0.4761081635951996,ndwi,2012273
127,127,-0.5006892681121826,ndwi,2012281
128,128,-0.5057200789451599,ndwi,2012289
129,129,-0.4840452075004578,ndwi,2012297
130,130,-0.5037505626678467,ndwi,2012305
131,131,-0.4965499937534332,ndwi,2012313
132,132,-0.5027255415916443,ndwi,2012321
133,133,-0.5321091413497925,ndwi,2012329
134,134,-0.5155219435691833,ndwi,2012337
135,135,-0.3685482144355774,ndwi,2012345
136,136,-0.4848282933235169,ndwi,2012353
137,137,-0.4365692436695099,ndwi,2012361
138,138,-0.4777773022651672,ndwi,2013001
139,139,-0.40667784214019775,ndwi,2013009
140,140,-0.4762199521064758,ndwi,2013017
141,141,-0.4807904362678528,ndwi,2013025
142,142,-0.4952313303947449,ndwi,2013033
