,Unnamed: 0,promedio,indice,fecha
0,0,-0.4603355228900909,mndwi,2010001
1,1,-0.4260824918746948,mndwi,2010009
2,2,-0.4595036804676056,mndwi,2010017
3,3,-0.4772727191448212,mndwi,2010025
4,4,-0.4390789866447449,mndwi,2010033
5,5,-0.4705102741718292,mndwi,2010041
6,6,-0.4197455942630768,mndwi,2010049
7,7,-0.4613180458545685,mndwi,2010057
8,8,-0.4691126942634583,mndwi,2010065
9,9,-0.441669762134552,mndwi,2010073
10,10,-0.467971533536911,mndwi,2010081
11,11,-0.4874707758426666,mndwi,2010089
12,12,-0.4887709319591522,mndwi,2010097
13,13,-0.4859218895435333,mndwi,2010105
14,14,-0.4730703234672546,mndwi,2010113
15,15,-0.4250084161758423,mndwi,2010121
16,16,-0.4854404628276825,mndwi,2010129
17,17,-0.3962085247039795,mndwi,2010137
18,18,-0.4561164081096649,mndwi,2010145
19,19,-0.4447691440582275,mndwi,2010153
20,20,-0.29442116618156433,mndwi,2010161
21,21,-0.4910612404346466,mndwi,2010169
22,22,-0.4969408512115479,mndwi,2010177
23,23,-0.5408734679222107,mndwi,2010185
24,24,-0.5235783457756042,mndwi,2010193
25,25,-0.5276349782943726,mndwi,2010201
26,26,-0.5036537647247314,mndwi,2010209
27,27,-0.5041463971137999,mndwi,2010217
28,28,-0.4368974566459656,mndwi,2010225
29,29,-0.4935828745365143,mndwi,2010233
30,30,-0.5220392942428589,mndwi,2010241
31,31,-0.5443172454833984,mndwi,2010249
32,32,-0.5448275804519653,mndwi,2010257
33,33,-0.5204294919967651,mndwi,2010265
34,34,-0.5313881635665894,mndwi,2010273
35,35,-0.5605006814002991,mndwi,2010281
36,36,-0.5406618118286133,mndwi,2010289
37,37,-0.5050720572471619,mndwi,2010297
38,38,-0.4938842058181762,mndwi,2010305
39,39,-0.4767295718193054,mndwi,2010313
40,40,-0.4855923056602478,mndwi,2010321
41,41,-0.5242242813110352,mndwi,2010329
42,42,-0.5045025348663329,mndwi,2010337
43,43,-0.5182298421859741,mndwi,2010345
44,44,-0.4475903511047363,mndwi,2010353
45,45,-0.4823020696640015,mndwi,2010361
46,46,-0.4850488007068634,mndwi,2011001
47,47,-0.4871947467327118,mndwi,2011009
48,48,-0.4519347846508026,mndwi,2011017
49,49,-0.5021582841873169,mndwi,2011025
50,50,-0.4725833833217621,mndwi,2011033
51,51,-0.4828495979309082,mndwi,2011041
52,52,-0.4766839444637298,mndwi,2011049
53,53,-0.4831317663192749,mndwi,2011057
